questionId,catalogVersion,sourceCatalogVersion,language,countryProfile,chapterNumber,chapterTitle,sectionTitle,itemNumber,questionText,buildingSystem,component,inspectionArea,answerType,normReference,capexRelevant,evidenceRelevant,findingRelevant,assessmentRelevant,recommendationRelevant,decisionRelevant,reportRelevant,uploadRelevant,sourcePage,sourceConfidence,reviewStatus
DE-TDD-05-008,2.7.0,0.5.0,de,germany_residential,05,Fenster & Außentüren,Verglasung,08,Glasrandverbund beschädigt? (defekter SZR-Rand),windows_doors,insulated_glass_edge_seal,glazing,checklist_rating,,True,True,True,True,False,False,False,True,26,high,draft
DE-TDD-05-009,2.7.0,0.5.0,de,germany_residential,05,Fenster & Außentüren,Verglasung,09,Beschlag im Scheibenzwischenraum,windows_doors,condensation_between_panes,glazing,checklist_rating,,True,True,True,True,False,False,False,True,26,high,draft
DE-TDD-05-010,2.7.0,0.5.0,de,germany_residential,05,Fenster & Außentüren,Verglasung,10,Schallschutzklasse erkennbar,windows_doors,sound_insulation_class,glazing,checklist_rating,DIN 4109,True,True,True,True,False,False,False,True,26,high,draft
DE-TDD-05-017,2.7.0,0.5.0,de,germany_residential,05,Fenster & Außentüren,Beschlagtechnik / Funktion,17,Dreh-Kipp-Funktion gangbar,windows_doors,tilt_turn_function,window_hardware_function,checklist_rating,,True,True,True,True,False,False,False,True,28,high,draft
DE-TDD-05-018,2.7.0,0.5.0,de,germany_residential,05,Fenster & Außentüren,Beschlagtechnik / Funktion,18,"Beschläge: Korrosion, Lockerung",windows_doors,hardware_corrosion_looseness,window_hardware_function,checklist_rating,,True,True,True,True,False,False,False,True,28,high,draft
DE-TDD-05-019,2.7.0,0.5.0,de,germany_residential,05,Fenster & Außentüren,Beschlagtechnik / Funktion,19,Pilzkopfverriegelung (Einbruchhemmung),windows_doors,mushroom_head_locking,security_resistance,checklist_rating,DIN EN 1627,True,True,True,True,False,False,False,True,28,high,draft
DE-TDD-05-020,2.7.0,0.5.0,de,germany_residential,05,Fenster & Außentüren,Beschlagtechnik / Funktion,20,Fenstergriffe abschließbar,windows_doors,lockable_handles,security_resistance,checklist_rating,,True,True,True,True,False,False,False,True,28,high,draft
DE-TDD-05-021,2.7.0,0.5.0,de,germany_residential,05,Fenster & Außentüren,Beschlagtechnik / Funktion,21,Sicherheitsklasse RC (1 / 2 / 3),windows_doors,resistance_class_rc,security_resistance,checklist_rating,DIN EN 1627,True,True,True,True,False,False,False,True,28,high,draft
DE-TDD-05-022,2.7.0,0.5.0,de,germany_residential,05,Fenster & Außentüren,Sonderelemente,22,Bodentiefe Fenster: Absturzsicherung,windows_doors,floor_to_ceiling_window_fall_protection,special_elements,checklist_rating,DIN 18008-4,True,True,True,True,False,False,False,True,29,high,draft
DE-TDD-05-023,2.7.0,0.5.0,de,germany_residential,05,Fenster & Außentüren,Sonderelemente,23,"Hebe-Schiebe-Türen: Funktion, Bodenschwelle",windows_doors,lift_slide_doors_threshold,special_elements,checklist_rating,,True,True,True,True,False,False,False,True,29,high,draft
DE-TDD-05-024,2.7.0,0.5.0,de,germany_residential,05,Fenster & Außentüren,Sonderelemente,24,"Rollläden / Raffstores: Funktion, Motor",windows_doors,shutters_external_blinds_motor,special_elements,checklist_rating,,True,True,True,True,False,False,False,True,29,high,draft
DE-TDD-05-025,2.7.0,0.5.0,de,germany_residential,05,Fenster & Außentüren,Sonderelemente,25,"Insektenschutz: Funktion, Befestigung",windows_doors,insect_screen_function_fixing,special_elements,checklist_rating,,True,True,True,True,False,False,False,True,29,high,draft
DE-TDD-05-026,2.7.0,0.5.0,de,germany_residential,05,Fenster & Außentüren,Haustür / Nebeneingänge,26,"Türblatt: Verzug, Beschädigung, Dichtigkeit",windows_doors,door_leaf_distortion_damage_sealing,external_doors,checklist_rating,,True,True,True,True,False,False,False,True,29,high,draft
DE-TDD-05-027,2.7.0,0.5.0,de,germany_residential,05,Fenster & Außentüren,Haustür / Nebeneingänge,27,Schloss / Mehrfachverriegelung,windows_doors,lock_multipoint_locking,external_doors,checklist_rating,DIN EN 12209,True,True,True,True,False,False,False,True,29,high,draft
DE-TDD-05-034,2.7.0,0.5.0,de,germany_residential,05,Fenster & Außentüren,Feuchte / Schimmel / Lüftung,34,Schimmelspuren an Laibung,windows_doors,mould_marks_reveal,moisture_mould_ventilation,checklist_rating,,True,True,True,True,False,False,False,True,31,high,draft
DE-TDD-05-035,2.7.0,0.5.0,de,germany_residential,05,Fenster & Außentüren,Feuchte / Schimmel / Lüftung,35,Hinweise zur Lüftung erforderlich,windows_doors,ventilation_guidance_required,moisture_mould_ventilation,checklist_rating,DIN 1946-6,True,True,True,True,False,False,False,True,31,high,draft
DE-TDD-06-001,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Kellerart / Bauweise,01,Kellerart (unterkellert / teilunterkellert / Bodenplatte),basement_waterproofing,basement_type,basement_construction,checklist_rating,,True,True,True,True,False,False,False,True,32,high,draft
DE-TDD-06-002,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Kellerart / Bauweise,02,Bauweise (Beton / Mauerwerk / WU-Beton),basement_waterproofing,basement_construction_type,basement_construction,checklist_rating,DIN 18533,True,True,True,True,False,False,False,True,32,high,draft
DE-TDD-06-003,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Kellerart / Bauweise,03,Geländeniveau außen vs. Kellerfußboden,basement_waterproofing,external_ground_level_vs_basement_floor,basement_construction,checklist_rating,,True,True,True,True,False,False,False,True,32,high,draft
DE-TDD-06-004,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Kellerart / Bauweise,04,Lastfall lt. DIN 18533 (W1.1-E bis W3.1-E),basement_waterproofing,water_exposure_class,basement_construction,checklist_rating,DIN 18533,True,True,True,True,False,False,False,True,32,high,draft
DE-TDD-06-005,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Kellerart / Bauweise,05,Hinweise auf drückendes Wasser (Lastfall W2.1-E),basement_waterproofing,pressing_water_indications,basement_construction,checklist_rating,DIN 18533,True,True,True,True,False,False,False,True,32,high,draft
DE-TDD-06-006,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Abdichtung / Feuchte,06,Sichtbare Feuchteschäden an Wänden,basement_waterproofing,visible_wall_moisture_damage,basement_moisture,checklist_rating,DIN 18533,True,True,True,True,False,False,False,True,33,high,draft
DE-TDD-06-007,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Abdichtung / Feuchte,07,"Salzausblühungen (Salpeter, Sulfate)",basement_waterproofing,salt_efflorescence,basement_moisture,checklist_rating,,True,True,True,True,False,False,False,True,33,high,draft
DE-TDD-06-008,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Abdichtung / Feuchte,08,"Putzabplatzungen, mürber Putz",basement_waterproofing,render_spalling_soft_render,basement_moisture,checklist_rating,,True,True,True,True,False,False,False,True,33,high,draft
DE-TDD-06-009,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Abdichtung / Feuchte,09,"Wassereintritt aktiv? (Pfützen, Rinnsale)",basement_waterproofing,active_water_ingress,basement_moisture,checklist_rating,,True,True,True,True,False,False,False,True,33,high,draft
DE-TDD-06-010,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Abdichtung / Feuchte,10,Horizontalsperre erkennbar / funktional,basement_waterproofing,horizontal_barrier,basement_moisture,checklist_rating,WTA 4-4,True,True,True,True,False,False,False,True,33,high,draft
DE-TDD-06-011,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Abdichtung / Feuchte,11,Bohrkernentnahme für Feuchtemessung erforderlich?,basement_waterproofing,core_sample_moisture_measurement_required,basement_moisture,checklist_rating,,True,True,True,True,False,False,False,True,33,high,draft
DE-TDD-06-012,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Raumklima / Geruch,12,Muffiger / modriger Geruch wahrnehmbar?,basement_waterproofing,musty_odour,basement_indoor_climate,checklist_rating,,True,True,True,True,False,False,False,True,34,high,draft
DE-TDD-06-013,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Raumklima / Geruch,13,Schwarze Verfärbungen / mikrobieller Befall sichtbar?,basement_waterproofing,black_discoloration_microbial_growth,basement_indoor_climate,checklist_rating,UBA-Schimmelleitfaden,True,True,True,True,False,False,False,True,34,high,draft
DE-TDD-06-014,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Raumklima / Geruch,14,Lüftungskonzept Keller plausibel (Sommerkondensation?),basement_waterproofing,basement_ventilation_concept,basement_indoor_climate,checklist_rating,DIN 1946-6,True,True,True,True,False,False,False,True,34,high,draft
DE-TDD-06-015,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Raumklima / Geruch,15,Fenster im Sommer geöffnet → Kondensatrisiko,basement_waterproofing,summer_window_opening_condensation_risk,basement_indoor_climate,checklist_rating,,False,True,True,True,False,False,False,True,34,high,draft
DE-TDD-06-016,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Feuchte-Messung (Stichproben),16,Mauerfeuchte CM-Wert (M %),basement_waterproofing,cm_masonry_moisture_value,moisture_measurement,checklist_rating,WTA 4-11,True,True,True,True,False,False,False,True,34,high,draft
DE-TDD-06-017,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Feuchte-Messung (Stichproben),17,Oberflächenfeuchte dielektrisch gemessen,basement_waterproofing,dielectric_surface_moisture,moisture_measurement,checklist_rating,,True,True,True,True,False,False,False,True,35,needs_review,needs_review
DE-TDD-06-018,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Feuchte-Messung (Stichproben),18,Vergleichsmessung trockener Referenzbereich,basement_waterproofing,dry_reference_measurement,moisture_measurement,checklist_rating,,True,True,True,True,False,False,False,True,35,needs_review,needs_review
DE-TDD-06-019,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Feuchte-Messung (Stichproben),19,Luftfeuchte / Temperatur im Kellerraum,basement_waterproofing,air_humidity_temperature_basement,moisture_measurement,checklist_rating,DIN EN ISO 13788,False,True,True,True,False,False,False,True,35,needs_review,needs_review
DE-TDD-06-020,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Feuchte-Messung (Stichproben),20,Taupunktnähe / Kondensationsrisiko bewertet,basement_waterproofing,dew_point_condensation_risk,moisture_measurement,checklist_rating,DIN 4108-3,True,True,True,True,False,False,False,True,35,needs_review,needs_review
DE-TDD-06-021,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Lichtschächte / Kellerfenster,21,"Lichtschächte: Wasserstand, Ablauf frei",basement_waterproofing,light_well_drainage,light_wells_windows,checklist_rating,DIN 18533,True,True,True,True,False,False,False,True,36,needs_review,needs_review
DE-TDD-06-022,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Lichtschächte / Kellerfenster,22,"Lichtschächte: Rost, Abdeckung, Befestigung",basement_waterproofing,light_well_grating_cover_fixing,light_wells_windows,checklist_rating,,True,True,True,True,False,False,False,True,36,needs_review,needs_review
DE-TDD-06-023,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Lichtschächte / Kellerfenster,23,"Kellerfenster: Dichtigkeit, Beschlag, Funktion",basement_waterproofing,basement_windows_sealing_function,light_wells_windows,checklist_rating,,True,True,True,True,False,False,False,True,36,needs_review,needs_review
DE-TDD-06-024,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Lichtschächte / Kellerfenster,24,Fensteranschluss im Sockelbereich dicht,basement_waterproofing,basement_window_plinth_connection,light_wells_windows,checklist_rating,DIN 18533,True,True,True,True,False,False,False,True,36,needs_review,needs_review
DE-TDD-06-025,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Boden / Treppen / Innenbauteile,25,"Bodenplatte / Kellerboden: Risse, Feuchte, Unebenheiten",basement_waterproofing,basement_floor_slab,basement_internal_elements,checklist_rating,,True,True,True,True,False,False,False,True,36,needs_review,needs_review
DE-TDD-06-026,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Boden / Treppen / Innenbauteile,26,"Kellertreppe: Belag, Geländer, Trittsicherheit",basement_waterproofing,basement_stairs,basement_internal_elements,checklist_rating,DIN 18065,True,True,True,True,False,False,False,True,36,needs_review,needs_review
DE-TDD-06-027,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Boden / Treppen / Innenbauteile,27,"Innenwände / Trennwände: Feuchte, Risse, Salze",basement_waterproofing,basement_internal_walls,basement_internal_elements,checklist_rating,,True,True,True,True,False,False,False,True,36,needs_review,needs_review
DE-TDD-06-028,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Boden / Treppen / Innenbauteile,28,"Decke über Keller: Feuchte, Korrosion, Dämmung",basement_waterproofing,basement_ceiling,basement_internal_elements,checklist_rating,,True,True,True,True,False,False,False,True,36,needs_review,needs_review
DE-TDD-06-029,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Boden / Treppen / Innenbauteile,29,"Estrich / Belag: Hohlstellen, Risse",basement_waterproofing,basement_screed_floor_finish,basement_internal_elements,checklist_rating,,True,True,True,True,False,False,False,True,37,high,draft
DE-TDD-06-030,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Hausanschlussraum / Technik,30,Hausanschlussraum vorhanden und zugänglich,basement_waterproofing,utility_room_access,utility_room_technical,checklist_rating,DIN 18012,False,True,True,True,False,False,False,True,37,high,draft
DE-TDD-06-031,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Hausanschlussraum / Technik,31,Wassereintritt an Leitungsdurchführungen,basement_waterproofing,water_ingress_service_penetrations,utility_room_technical,checklist_rating,,True,True,True,True,False,False,False,True,37,high,draft
DE-TDD-06-032,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Hausanschlussraum / Technik,32,Mehrspartendurchführung dicht,basement_waterproofing,multi_utility_entry_sealing,utility_room_technical,checklist_rating,DIN 18322,True,True,True,True,False,False,False,True,37,high,draft
DE-TDD-06-033,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Hausanschlussraum / Technik,33,Brandabschottung an Durchdringungen,basement_waterproofing,fire_stopping_penetrations,utility_room_technical,checklist_rating,MBO § 40 / MLAR,True,True,True,True,False,False,False,True,37,high,draft
DE-TDD-06-034,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Rückstausicherung,34,Rückstauklappe vorhanden / zugänglich,basement_waterproofing,backwater_valve_present_accessible,backwater_protection,checklist_rating,DIN EN 13564,True,True,True,True,False,False,False,True,38,needs_review,needs_review
DE-TDD-06-035,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Rückstausicherung,35,Rückstausicherung gewartet / funktionsfähig,basement_waterproofing,backwater_protection_maintenance_function,backwater_protection,checklist_rating,DIN EN 13564,True,True,True,True,False,False,False,True,38,needs_review,needs_review
DE-TDD-06-036,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Rückstausicherung,36,Hebeanlage vorhanden / Wartung dokumentiert,basement_waterproofing,lifting_station_maintenance,backwater_protection,checklist_rating,DIN EN 12056,True,True,True,True,False,False,False,True,38,needs_review,needs_review
DE-TDD-06-037,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Rückstausicherung,37,Abläufe unter Rückstauebene gesichert,basement_waterproofing,drains_below_backwater_level_secured,backwater_protection,checklist_rating,DIN 1986-100,True,True,True,True,False,False,False,True,38,needs_review,needs_review
DE-TDD-06-038,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Schadstoffe / Altlasten,38,"Hinweise auf Asbest (Floor-Flex, Rohrisolierung)",basement_waterproofing,asbestos_indications,basement_hazardous_materials,checklist_rating,TRGS 519,True,True,True,True,False,False,False,True,38,needs_review,needs_review
DE-TDD-06-039,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Schadstoffe / Altlasten,39,Hinweise auf KMF / alte Dämmstoffe,basement_waterproofing,kmf_old_insulation_indications,basement_hazardous_materials,checklist_rating,TRGS 521,True,True,True,True,False,False,False,True,38,needs_review,needs_review
DE-TDD-06-040,2.7.0,0.6.0,de,germany_residential,06,Keller & Abdichtung,Schadstoffe / Altlasten,40,"Hinweise auf PAK (Teerpappe, Parkettkleber)",basement_waterproofing,pak_indications_tar_paper_parquet_adhesive,basement_hazardous_materials,checklist_rating,TRGS 524,True,True,True,True,False,False,False,True,39,high,draft
DE-TDD-07-006,2.7.0,0.7.0,de,germany_residential,07,"Innenwände, Decken, Böden",Innenwände,06,Hohlstellen im Putz (Klopfprobe),interior,plaster_hollow_spots,internal_walls,checklist_rating,,True,True,True,True,False,False,False,True,41,high,draft
DE-TDD-07-007,2.7.0,0.7.0,de,germany_residential,07,"Innenwände, Decken, Böden",Decken,07,Deckenkonstruktion (Beton / Holzbalken / Hourdis),interior,ceiling_structure,ceilings,checklist_rating,,True,True,True,True,False,False,False,True,41,high,draft
DE-TDD-07-008,2.7.0,0.7.0,de,germany_residential,07,"Innenwände, Decken, Böden",Decken,08,Risse / Durchhang sichtbar,interior,ceiling_cracks_deflection,ceilings,checklist_rating,DIN 18202,True,True,True,True,False,False,False,True,41,high,draft
DE-TDD-07-009,2.7.0,0.7.0,de,germany_residential,07,"Innenwände, Decken, Böden",Decken,09,Stuck / Profile: Schäden,interior,stucco_profiles_damage,ceilings,checklist_rating,,True,True,True,True,False,False,False,True,41,high,draft
DE-TDD-07-010,2.7.0,0.7.0,de,germany_residential,07,"Innenwände, Decken, Böden",Decken,10,Abgehängte Decken: Befestigung,interior,suspended_ceiling_fixing,ceilings,checklist_rating,,True,True,True,True,False,False,False,True,41,high,draft
DE-TDD-07-011,2.7.0,0.7.0,de,germany_residential,07,"Innenwände, Decken, Böden",Decken,11,Sichtbare Wasserränder,interior,visible_water_marks,ceilings,checklist_rating,,True,True,True,True,False,False,False,True,41,high,draft
